timestamp,customer_id,recommended_ids,ground_truth_indexes,inventory_size
8574,9f2f7e0a75430b2e2e21a796a4ba4739,c98bd4b7a4ff47ef9a75ea0a07f28a1a|85d8058a42c67dc1c156c027077301d4|f133c2bf2b0f50298b26e082ce082ea6|51f7b6c65cce260f510d0e46df247f0b|35d4da398fc2e2c6b78b478185c30486|bd242c35d6990d0a6589e2cecfcbd7cb|5627b84ddb149883f04d49e6cae4f7a5|8033d6b59d9f56cad22168cec69b2d7a|c93bd6f815c007fe71f8cf85ece4f08e|3717ec53f24c8a95847a3ab12c5e2327,524,1897
8586,027c98f1f5a420960f73ca3baea9fb96,3be5abf7b1216c7d73451ff39937d8c4|e2a4b6823d0d69414be53eb869216f43|4eef4c3843277ba09ec5da844dcbe358|61d28df562ec939e026f903c26ff6a5e|e1eddc7c44078080e2059a265ed53d50|6d9b8a1307a371a94a930589e2b539a0|05688b2f7b54cb2560293202973d0532|2bdef3c3abc10e43398125bf970927eb|4a4c05794c9405fde3f18b6c93659812|ce2e148c971b347c5ee5e399aee99e4c,1123|1477,1899
8587,6791e496c3ef0970ee6a7340fb9b67d8,4f3aa370dd2d60a438de004719f7adc7|66a5bd3cae25d8110f28c901d5156776|3b6ee2f3fc3ac95a245d9984c6f8f372|da2766c124d3c969baf6d1af44b18cca|3be5abf7b1216c7d73451ff39937d8c4|da1803ed2ad613ea6a73ff460c7f9818|e2249fcb8c5c239806cb4400e8000f58|fcee700e1e8af2b92051fdbc9cb4e1ca|84a349d9260c4955048bb780cdc1462b|8033d6b59d9f56cad22168cec69b2d7a,460|524|1042,1897
8592,118ff8efd36aa5c0163de4aaa1c3c877,46950f030a3c902665c17a5923908e54|64f0903a0d061e65cbba96194dd4b1c9|0ffa2ea60a4e2032cbdb1d68a8ec8923|26a0e00853b9e601d6527c3a3675314e|405b9e2403a17d89a7c7ee88c81d9323|95a86bbf55bb2ce0e477c932edad4b26|0d064bea795607d833e27b08138074d6|49ab09bb01d5e0bf70cfa74b484c439c|da940952b4b71c613b366f04be2535d2|d5537d825f35547c06f83acccac9fd2f,24|142|157|825|1304,1897
8596,602ecdaaba0e4477f7c92426e82c429f,08b09e188e4d98e099ce6988c8021911|c90bf599ffe0fe18acd3d235e86beef1|3814ed1f4ee65a6dfea087e5cc0969bc|22d42e94dd3714a1aa8a392b9394a5fd|e2249fcb8c5c239806cb4400e8000f58|f06c2ba343dace704d4f6cb886185c39|945767c2ee3233522561af1f063fda69|bf9d28c70a9470b2472f1c56a8875942|dc241503ad5c0d723413090e48dd95f6|512f3249ad15a829d1af55a5dcb2e622,508,1897
8597,be1cdedb69b77345eec9b884999aef59,c8bed5a37ac82ba28eb5ddab56734199|1b9d36728bf5e13607e91a0fc211f176|41a2c33ec1ba9faeb1607ad1c2b86410|bde0e5d7657dbd558de55526869be2f0|92011926d5c8e7f5f2fd896e5a426d87|1245ba9b26886a4600cf3b5c9134c048|3305ff7503a97c7f7c69dad6f537f17a|3309eedc173b3fe35146fa5aa69058a0|83ffd991d1923e8f59ef6b65d9dbd7ea|a6b6da9328c580d8824f1b40eba89ace,1474,1896
8602,16225450a512fc09b100867ec3ddd5e7,9098de419ef4f588d8977727d0c7df99|c7e16351609c8e8a04bb5d57990e9489|7696c713516992af0b44ec19b3820674|182f944eabf47ce96c84a90cd3d4cea2|95a86bbf55bb2ce0e477c932edad4b26|fc306209b573e78347fd1b9d3df27655|1764ce4fcd8e14e3dfea59e9867e23ed|54bc7f04b957c41f7deba79026e4eccc|61d28df562ec939e026f903c26ff6a5e|e4e4f68c1ac010150a1cfe4b57f97c83,1445,1897
8605,820eafa6f57e531eea70d25307670395,3b4f6a6bcd5699eb5afade138b3f63ee|fda600be84b691c8aad6bfcafaa70020|be9a204117e0228e5b248c40f051511b|44a1c4be6de386db20131acbf7e8a69a|c2c77d884880e5355c7a0d79c270ff7c|a25b193bb286bf573e55edd85a5edec3|6ed1d15026aee271d8585f53acf0d49e|e2249fcb8c5c239806cb4400e8000f58|5c8e375758e133d665b7e1ac61318a93|f06c2ba343dace704d4f6cb886185c39,936,1898
8606,c7e7c91d5d7e2cffc6312175ee6a3e1b,bd242c35d6990d0a6589e2cecfcbd7cb|c3fed21f3f36abcb24046228b6f1c091|3f14ef15d1c1bdb3b7f19cdbdd6ef903|9bcf54c63e79822df39e32516fffbebc|8adc2d3e1b6159527b64d9a09578e6c7|3275aeb8995b845089ec6563bf0f9d7a|56f55ababd3a56c988bcacc3b637dfbe|cdd66e9fb1be7a6e1a9d0c504f644fbf|db95246c41f5b430470419883184dbd2|512f3249ad15a829d1af55a5dcb2e622,1586,1897
8609,533b20f3883bc90a906910d520e13e00,5e65d0cee2b3ce26c578246595727a48|6cedde003288a4345953cc21cfeaecaf|3f14ef15d1c1bdb3b7f19cdbdd6ef903|6c15bd36eef620d1380c6516a1f746b3|5c02518f3aab7b47e3bc6d5cd21415a4|366889df1dbe1e2b87fb517d389d0a8a|a845b1c252895204608ca63f5181358e|0b89e831c57fe3207cbddfc76d0f4de9|8033d6b59d9f56cad22168cec69b2d7a|da51803cc33ec25a2f2ff7acbf94a9eb,1078|1894,1898
8621,bddb5858fe190bb74e89228078eff184,fcee700e1e8af2b92051fdbc9cb4e1ca|3f14ef15d1c1bdb3b7f19cdbdd6ef903|c803c59b0f011218481df6135f85d03c|c90bf599ffe0fe18acd3d235e86beef1|8a12926f83ba4ebf32a1d9ade0b66f66|be62ad725ee93674cec319ccd7dff284|07465d0baa5c09efc31cb4914c4ad709|8033d6b59d9f56cad22168cec69b2d7a|d02ad67ce9254dbd61145ff2c169844a|22467b05bc34a0b84375c93e8c9d8f0a,1693,1885
8625,be93f9d3f4e798a587d9319c23467a69,4eef4c3843277ba09ec5da844dcbe358|ac98cefc20637496892c5a08027c2043|3f14ef15d1c1bdb3b7f19cdbdd6ef903|86f1d5d97dfb9c68fb93a84cd6aa714d|fd680307b77e5d8a0140d1c3707f5264|1bd1000800bb391b7c15e9a1631e4bf6|a6b6da9328c580d8824f1b40eba89ace|66a5bd3cae25d8110f28c901d5156776|bbff12ef45f31324217b689a9fe01fb3|4bd939d45edd5d544374f871acb04d78,60|195|398|857|1102|1508|1588|1813|1848,1887
8629,717e7badaa4baf4f40f7f2e4f03435f9,646b1d99fba6f29260512edb5ac309f1|8fb6811fbd6ed4f940a2db8feb2b2bfb|aaab0ed20c7fc29e8df77b45b5f9e843|0ac63ef7432ebb54a289b3842f385bf0|66a5bd3cae25d8110f28c901d5156776|73a828073e52482cddf5bb02b704e7e3|8a12926f83ba4ebf32a1d9ade0b66f66|8f63d144d28eed65f1010a17cc2a73e2|70d6a23f701c07cb7d86444a582c791b|4eef4c3843277ba09ec5da844dcbe358,1386,1890
8631,83fd1100c0962ccd76b0c013c29a7c83,6d9b8a1307a371a94a930589e2b539a0|db95246c41f5b430470419883184dbd2|e2249fcb8c5c239806cb4400e8000f58|1ed1cd385b05d3a6cfcc87d6d8562e30|2e3be499bc8992ae352b23143723f6c0|3c4078e778b4ced8deff5b9cba71b6e9|c6cecd8460ffebd5867ee70816c0580b|ea79391b43dc4ee08806f0036d10af6b|26a0e00853b9e601d6527c3a3675314e|bd242c35d6990d0a6589e2cecfcbd7cb,296,1890
8634,02d451d31172f056374fe6d34a47f6fb,e2249fcb8c5c239806cb4400e8000f58|cd33486c32b6a56aa7160895725146e5|64f0903a0d061e65cbba96194dd4b1c9|46950f030a3c902665c17a5923908e54|ea79391b43dc4ee08806f0036d10af6b|d5537d825f35547c06f83acccac9fd2f|e058de3b045be1ff23e6f77ef09ccca0|386493f4ad280602b7f203dce56cba67|8ba1c7590e89977277818716f5cf87ee|cfd85327ae7013d541c4788d0f0f075c,61|83|280|1664,1888
8639,29e60c47800475915bd9d9503a12fca2,5070b3383ae7cf57f0de547777440762|a4e05518031d816a4ba3923587e7b803|2aec01c3467fcabf639af730ff67efcd|88e205299fc34ce454bedf66649c219f|c90bf599ffe0fe18acd3d235e86beef1|b0e7c6a53c5bed2c2e68dfadf5b72cc3|3814ed1f4ee65a6dfea087e5cc0969bc|b37b7a21f57732f7fc66e66e41dc3df4|7b23aba8829661e99e1f1f2bdc4793e3|a8ba4fad88df506383fae43f0ff39eb9,196,1886
8649,bdfc81c10f13caf4d24796d04ba8806a,1a718956d0ae71f2ba79d6ac559a6ece|945767c2ee3233522561af1f063fda69|3876b2d8f53f9da9f806a4983a911f5f|3fb27d414952f4723b158d9ee3c929e4|357095054e6123968643a7c29cd66f45|7696c713516992af0b44ec19b3820674|9fc3f450cfd1614fa4ca40273695ad33|18f6ed11eeab7cba543441fe906f6394|86a9b602a2124486de2fa1b76ed64343|d5537d825f35547c06f83acccac9fd2f,1273,1882
8654,fd24c9c82ed1a2e556731b63e3d188ae,ac98cefc20637496892c5a08027c2043|fddf1ad72582ee165230179acefc38be|83ee191d7b65b17f7753c71c3ace53c7|eda2ecdf5b4b41b98177e7acda8233fd|8033d6b59d9f56cad22168cec69b2d7a|41349cd7ef4b6b28f8b025fe59c123a5|fcee700e1e8af2b92051fdbc9cb4e1ca|66a5bd3cae25d8110f28c901d5156776|9b84d371b682b4f2c7adf9ec714fb77b|3e00e67ee30c3d52b77544881794ddad,104|110|380|497|528|571|626|641|689|691|706|784|873|961|1039|1125|1425|1487|1598,1885
8672,8b8d1c917b999e113e2683cc5c9c3132,8033d6b59d9f56cad22168cec69b2d7a|61d28df562ec939e026f903c26ff6a5e|fe5d8e453f603223d156018f0f21b9a5|da2766c124d3c969baf6d1af44b18cca|4eef4c3843277ba09ec5da844dcbe358|c089fd837f29f60c85555a2e471a42d3|da1803ed2ad613ea6a73ff460c7f9818|e517ac5fe8354bf5c03ecfa73ecc62cc|84a349d9260c4955048bb780cdc1462b|66a5bd3cae25d8110f28c901d5156776,68|208|519|581|831|923|1059,1891
8727,a614f601fce384276b8f4b2d4192483f,aee688c9e1d00c81bbf104d8579d6a8d|e4e4f68c1ac010150a1cfe4b57f97c83|9016c16e49a5aa4034de26c6a42f890d|fcee700e1e8af2b92051fdbc9cb4e1ca|a6b6da9328c580d8824f1b40eba89ace|e2249fcb8c5c239806cb4400e8000f58|da1803ed2ad613ea6a73ff460c7f9818|4eef4c3843277ba09ec5da844dcbe358|b083842a433aa71506810f6ff43bb97b|fddf1ad72582ee165230179acefc38be,1212,1933
8738,be93f9d3f4e798a587d9319c23467a69,ac98cefc20637496892c5a08027c2043|4eef4c3843277ba09ec5da844dcbe358|587260b037dec93b9e4c3caaa7f2ff5d|4bd939d45edd5d544374f871acb04d78|3f14ef15d1c1bdb3b7f19cdbdd6ef903|fd680307b77e5d8a0140d1c3707f5264|604ea3f55a8877ecb895f47b3b412c74|a35b1f092c0cb052dacb2d38b2b6c2fd|e3971c2a9a7ae36707cb191fb23eaf57|86f1d5d97dfb9c68fb93a84cd6aa714d,48|61|107|405|914|1014|1104|1422|1503|1854,1938
8740,24363a900d9396abb241323169b43e4c,7121843f51960760a8f4f628658c2485|be5293c0c9427ba31ac4e12505a80167|05688b2f7b54cb2560293202973d0532|c12a86a2de3cba5efe2f3a755e6ff1c4|fcee700e1e8af2b92051fdbc9cb4e1ca|b63a88f4692f9eae87fcd9b1d5a76911|172777e215bdd11039e616b8a56d0048|f069264cef2b181d493beb7eb82c17f7|4270c162a759340c31a608bf9c47ef38|8033d6b59d9f56cad22168cec69b2d7a,4|431|1064|1591,1939
8742,3aff234a50436d712628546832ecacd6,fab576bdbb0c9a59bab919f626c53fd4|e4ac536e11ce576315abe08654390f19|2cf47fbdb6fd6d8f9f41b7319fc21849|9004e618f38f0c0d24d04104ecf9dd4b|289bfffeeaa35f15377f848558700f12|da1803ed2ad613ea6a73ff460c7f9818|84e4c70e8a9f4dcd7641b7ad68d91834|983a06a6454009b691879ef20c865b17|5c8e375758e133d665b7e1ac61318a93|d4611e83ef0e92c2d26adad1b999a7ab,4|469,1939
8748,65dc113bf4d2f7c8b3c15f28a1c5fe9d,d006f9579b2301d9f8ead024e9ec720e|fc9e66a50d8cdd35ad4eb5091ad52cab|6a2780b10fe64a6145ce8c643a2ef9a1|84a349d9260c4955048bb780cdc1462b|ccf9bab6bd7aa481af90634d1c90ff83|86b795e5b5f1fe30cd01d217804d821c|d4552754e637a9bca24809c9278cc1ee|91a3f77544df7dd30d2b7314fb0cc89b|c46c78232e5e34f5c0cf5ae04c3b1d8e|c98bd4b7a4ff47ef9a75ea0a07f28a1a,1416,1941
8751,9bb37e94a8fbf3d46df48dfad31c86ff,fddf1ad72582ee165230179acefc38be|8033d6b59d9f56cad22168cec69b2d7a|61d28df562ec939e026f903c26ff6a5e|43ea63839c997829eacd337c00b056fd|79956a34c55761323ca3de0453fb1e06|9b84d371b682b4f2c7adf9ec714fb77b|50907981df9fb5cabae0f7baf2dc65ef|046057daa6200f42be59e41a601ccecb|ab46c604ab43a35c48078a9fc31ce90a|b3af0461389dbc8c133886874746c65e,330,1942
8783,5ff94f1894a3e453554b77e71233d982,32c9478d7b99ef80bec7b02d29e52903|87f48c87fbae2fe8ef666b9421762d95|21888671d542ecc3f4e13275de0bcda1|e3971c2a9a7ae36707cb191fb23eaf57|bc064f3e1c9b361bf40592168e6e9ea4|445eb820b7eebc881d5eda5252808ce0|83bfa6a176380d2d763a47c9fc39388b|794550c282446ee4f90c039aab67e308|2df1fb8d8c71fc044bc4e998e1e00665|be28feb7961375fdae965d9b8b281efb,1192,1961
8791,c701046961cda8662df34468ebd80264,da1803ed2ad613ea6a73ff460c7f9818|26a0e00853b9e601d6527c3a3675314e|fcee700e1e8af2b92051fdbc9cb4e1ca|22ab353c06421e977a20aacef1de040f|f761c87e48544b12897da75ad53ace40|64f0903a0d061e65cbba96194dd4b1c9|66a5bd3cae25d8110f28c901d5156776|fd80220700a15c8a3883081438c1047a|84a349d9260c4955048bb780cdc1462b|0d064bea795607d833e27b08138074d6,315,1957
8794,04739b897852a86245559a645c4fa2fd,feeea5252425a5bdafff5389b9ac5850|a5b154d2f51684d80f4969fe3e03599e|51d89eb656baddb3d911a1ac2bc10013|54bc7f04b957c41f7deba79026e4eccc|0308ba38b4d5d89acff7384a1cac5a93|50cfa5202f068aaacdd3b64ea630cef0|1f8c21e92cc00b1a0d9c1239571f5529|191849d5d29e67aaecb5008b4308e89c|8e56a76548b39e3e0efd3d06a4f43c15|172777e215bdd11039e616b8a56d0048,1214,1958
8817,00b46c48bb90dae8fcff3d6779f45644,66a5bd3cae25d8110f28c901d5156776|fcee700e1e8af2b92051fdbc9cb4e1ca|04ee340a6eda2751376b6ef95b5d2ffd|0437b2d083d776818344a10c626a79eb|da1803ed2ad613ea6a73ff460c7f9818|6d315f47f9bb96639a76271e90233bd0|33c6e06ae96437f65fd11ae8ff0d2dbb|f9ea05f8dd29bfbac0f69a1f87f47522|6a4249a6bd1dd4ce649e4e245b50cd63|f761c87e48544b12897da75ad53ace40,503|577,1968
8818,d110104b30d808c8853d2875e9675c09,5ef9a6607d3eec4d8e2dc320503fa760|dab103d6ab7b82568879c3f05252810b|dd47d07d3f4565dd40b4cf0ae1c040f5|6d9b8a1307a371a94a930589e2b539a0|73b80a57434ee901351906145f926f5f|552c604760d3121cdbcc55be566bc1aa|57caf4194d68f0834783baf487bfd0e6|6f8f745dcc29e795683d05ab730ed0ae|89c5ea90178ea5ddc06efaea9faba0cd|61489a32580896cbcdd5c79e72e96f47,431,1967
8822,02d451d31172f056374fe6d34a47f6fb,e2249fcb8c5c239806cb4400e8000f58|cd33486c32b6a56aa7160895725146e5|64f0903a0d061e65cbba96194dd4b1c9|ea79391b43dc4ee08806f0036d10af6b|191849d5d29e67aaecb5008b4308e89c|05ef2f9876dbed499d8c1a03c44611eb|386493f4ad280602b7f203dce56cba67|e058de3b045be1ff23e6f77ef09ccca0|cfd85327ae7013d541c4788d0f0f075c|46950f030a3c902665c17a5923908e54,76|100|1697,1962
8829,f7dcebad22dbebbbad1321faf3a25eb8,1bd1000800bb391b7c15e9a1631e4bf6|84e4c70e8a9f4dcd7641b7ad68d91834|83ffd991d1923e8f59ef6b65d9dbd7ea|4f53ea475f8cf21b602caea69be6bde7|a9cb864534bd161f724fa131c238e601|dc29810f3cfa2042655431f0d1cc7c2d|0ef6b2d0fd892e761b1c20ce38204fbf|c089fd837f29f60c85555a2e471a42d3|f64fc9f1056b8fb7da33e929b567ad50|fc306209b573e78347fd1b9d3df27655,1437,1959
8858,7c4ade7677c878bc1bd1c3191b55591c,079855d2bd6e54b0fc848f2d5782be0b|ecfcf7a62f9bad825d8df8b2ed11340e|c12ba1d5ae5a4f82c6f6ecb30e00a9c9|80d6342b4b19626761650893fc711820|15e51a4bf0e4132daf5ffe81c77e9b1d|4eef4c3843277ba09ec5da844dcbe358|61489a32580896cbcdd5c79e72e96f47|fd80220700a15c8a3883081438c1047a|ee481f54e6617470964d68452417da9b|84a349d9260c4955048bb780cdc1462b,940,1974
8872,b16fe3316b0451ecbceda463035c70c0,a7538c5a84a04f0433c024cf3914efb0|87fc34491dd2a20eee754a4c79f1643a|f761c87e48544b12897da75ad53ace40|2375f7566132bb5617467acb63232179|bde0e5d7657dbd558de55526869be2f0|85dab6c3776a7e97d43943757ef86aef|0483493166e3dcaa38ef2513cd9a0784|b083842a433aa71506810f6ff43bb97b|b7de7a28f5c0bd3ca9655caa746580b6|01c18b9c7fdbc7a28d77b7a2031dbfa4,404|1876|1907,1980
8885,64c4b1009a125006c21c7d8b73d76a8e,c089fd837f29f60c85555a2e471a42d3|fddf1ad72582ee165230179acefc38be|64f0903a0d061e65cbba96194dd4b1c9|e517ac5fe8354bf5c03ecfa73ecc62cc|fcee700e1e8af2b92051fdbc9cb4e1ca|66a5bd3cae25d8110f28c901d5156776|bd242c35d6990d0a6589e2cecfcbd7cb|8033d6b59d9f56cad22168cec69b2d7a|4eab6f9bfd8edce2dbd88de991260f8c|4bd939d45edd5d544374f871acb04d78,1457,1988
8893,7c878a03faeb26ab08fd3b0057762be9,1346a3681a3a0934e0a58208843d03aa|0ddc9e1b6cf4b7eca8eda06c543c4e3c|da1803ed2ad613ea6a73ff460c7f9818|d4cbc9178fcd97d2cbde2ee057a431fe|46950f030a3c902665c17a5923908e54|9ab7aae4f6e7e20c40c01a5196dcc3d0|a9cb864534bd161f724fa131c238e601|3c4078e778b4ced8deff5b9cba71b6e9|a5b154d2f51684d80f4969fe3e03599e|26a0e00853b9e601d6527c3a3675314e,343,1991
8944,fd24c9c82ed1a2e556731b63e3d188ae,ac98cefc20637496892c5a08027c2043|fddf1ad72582ee165230179acefc38be|f429d65672945fedfb2def95cdae0faf|8033d6b59d9f56cad22168cec69b2d7a|83ee191d7b65b17f7753c71c3ace53c7|eda2ecdf5b4b41b98177e7acda8233fd|41349cd7ef4b6b28f8b025fe59c123a5|fcee700e1e8af2b92051fdbc9cb4e1ca|dd47d07d3f4565dd40b4cf0ae1c040f5|66a5bd3cae25d8110f28c901d5156776,96|164|471|536|633|647|672|734|753|782|848|954|1041|1178|1225|1351|1555|1594|1646|1682,2023
8969,be93f9d3f4e798a587d9319c23467a69,ac98cefc20637496892c5a08027c2043|4eef4c3843277ba09ec5da844dcbe358|3f14ef15d1c1bdb3b7f19cdbdd6ef903|f429d65672945fedfb2def95cdae0faf|e3971c2a9a7ae36707cb191fb23eaf57|aee688c9e1d00c81bbf104d8579d6a8d|a6b6da9328c580d8824f1b40eba89ace|4bd939d45edd5d544374f871acb04d78|fd680307b77e5d8a0140d1c3707f5264|cca8b07759c424eaf15efdac8b1b5695,25|73|168|469|955|998|1245|1512|1764|1961,2033
8971,4b01d3e0eb417daa7ac5e59272820c47,9016c16e49a5aa4034de26c6a42f890d|1a718956d0ae71f2ba79d6ac559a6ece|fc9e66a50d8cdd35ad4eb5091ad52cab|e117bf799bddcf42515337fe8d86540a|8fb6811fbd6ed4f940a2db8feb2b2bfb|bc0fe625014b0d618495afffd737dd91|b85940d28a561354acf7e51497bc17cb|c2c77d884880e5355c7a0d79c270ff7c|83ce498904757853dc61e3149af6bece|a957f164e590bd936f3e403c4d443155,49,2033
8972,0ebb236445fc0bbd0e41a7be05f55423,4719c9d810d686d33571fd34857f76da|c089fd837f29f60c85555a2e471a42d3|12a4cba8ebe0ba7620090136833e68c8|d02ad67ce9254dbd61145ff2c169844a|ccf9bab6bd7aa481af90634d1c90ff83|e4e4f68c1ac010150a1cfe4b57f97c83|678ae507875d7be9e9af95df6ec6269e|bd242c35d6990d0a6589e2cecfcbd7cb|46950f030a3c902665c17a5923908e54|84a349d9260c4955048bb780cdc1462b,380|418|1665,2032
8976,67c24942a8ec8d7e0548eaf1a2186a72,35d4da398fc2e2c6b78b478185c30486|4ff127e9cb7d7e7023c5a127d7ad709b|e9bfecf3e7e322fa2b312d223960b21a|d97ef2119c46162ae5ff8e7e0d674360|e4c49f4ccf865490c1ddb9453435d0fb|dac57fabef8f93c2ec0139350fee30e8|ee481f54e6617470964d68452417da9b|f649b7ac7a2bad5bf46c804f11c221e4|2532f39f834db070c15525a7589a9b1b|e08f6962b4b4c66fa2476902cb55a3f0,1052,2034
8987,276c55206742f67f70d9e29696d51b89,fe5d8e453f603223d156018f0f21b9a5|a6b6da9328c580d8824f1b40eba89ace|8033d6b59d9f56cad22168cec69b2d7a|e2249fcb8c5c239806cb4400e8000f58|33c6e06ae96437f65fd11ae8ff0d2dbb|dd47d07d3f4565dd40b4cf0ae1c040f5|4d95b6109ad2807095ebab31433fef0e|86bf91217d0d907a4624a8c3dcb3a531|9d1523c145961b0c3999d69d293845e4|3a20ad42538191edb44f72aeb2189f87,1601,2036
8996,c8776d4c4bb2d13f457f204d68b10e94,b57ee3c9beb4209dfc9b54e30662a9e8|b88f0e777396f7bd13dee0f12ad41c10|d621a549827c9230a0e68c1a8b7c9510|b083842a433aa71506810f6ff43bb97b|60fab0ccd4f3f79c646c6526e3c93f1a|064ecbfa55d37dac8d7528d2879358f7|878361cb0a7198333718530972fad91e|6d315f47f9bb96639a76271e90233bd0|bb84eccdfa94a2960c9c7bb677fca66f|0eda7a1f72429ecbbe7de70d113c68d2,1118,2037
8999,75c6bcbdb9a182d4706c288e275fefe0,73b80a57434ee901351906145f926f5f|64f0903a0d061e65cbba96194dd4b1c9|a6b6da9328c580d8824f1b40eba89ace|479e5d37978c0457105c8bd908c07d7c|3be5abf7b1216c7d73451ff39937d8c4|bdb967ff9c085f6afba07e13e9bf0599|2375f7566132bb5617467acb63232179|9fc3f450cfd1614fa4ca40273695ad33|fddf1ad72582ee165230179acefc38be|77e19313015f0e5600491203e1069e3b,701|702,2036
9003,b16fe3316b0451ecbceda463035c70c0,bb84eccdfa94a2960c9c7bb677fca66f|1aa9f773012f7003c09434834b37c0c1|85dab6c3776a7e97d43943757ef86aef|aaab0ed20c7fc29e8df77b45b5f9e843|c089fd837f29f60c85555a2e471a42d3|f761c87e48544b12897da75ad53ace40|a6b6da9328c580d8824f1b40eba89ace|bde0e5d7657dbd558de55526869be2f0|2375f7566132bb5617467acb63232179|bd0d478441efbefd7fd40c661dd0e3d0,1232,2034
9004,6791e496c3ef0970ee6a7340fb9b67d8,4f3aa370dd2d60a438de004719f7adc7|da2766c124d3c969baf6d1af44b18cca|fcee700e1e8af2b92051fdbc9cb4e1ca|3b6ee2f3fc3ac95a245d9984c6f8f372|e2249fcb8c5c239806cb4400e8000f58|66a5bd3cae25d8110f28c901d5156776|f429d65672945fedfb2def95cdae0faf|8033d6b59d9f56cad22168cec69b2d7a|a6b6da9328c580d8824f1b40eba89ace|3be5abf7b1216c7d73451ff39937d8c4,1153,2033
9005,0026cfda7eec74c9087bf1fc96a21ad4,da1803ed2ad613ea6a73ff460c7f9818|b8e713cafe5fc07e0ec3b972f011dfb6|e2249fcb8c5c239806cb4400e8000f58|9016c16e49a5aa4034de26c6a42f890d|821ec8bf53182ed31349bc6aa82fd3be|cfd85327ae7013d541c4788d0f0f075c|87fc34491dd2a20eee754a4c79f1643a|fcee700e1e8af2b92051fdbc9cb4e1ca|830f2c862ba78c76b627c99e2b7a375f|4eef4c3843277ba09ec5da844dcbe358,619,2032
9006,5b6552a4e7cd16059c308b4ee074948c,4eab6f9bfd8edce2dbd88de991260f8c|0b4120583601fd6a02a1b6e500cfbdb1|68c82d6c2a92a0b88afb8de8920d4f1b|646b1d99fba6f29260512edb5ac309f1|7e9a2bf6206adf3db3535013f6d639f8|15d627df21d3325c58c0c6b6d70dfdb7|fcee700e1e8af2b92051fdbc9cb4e1ca|4eef4c3843277ba09ec5da844dcbe358|0face36fdb173f9adbab430d9205e54a|e5f8e8e1fd038da684089695a8232d37,692,2031
9007,cfdce4e23297c6ad55ee6945bb2ddb99,b05e6b89a38986f0abad1e3014627638|ea7c813949e75e7010ffb12f2f2e9db4|9bf54fc362e60cb91970c23747f1fc23|6b9822f4b523b5cd45eac0bb97cfc53b|983a06a6454009b691879ef20c865b17|755f0b6f2ed3527b50aca4b0b054d64f|c1a2bbab2b53bdb5088bf7c3ab465748|7e9a2bf6206adf3db3535013f6d639f8|9bcf54c63e79822df39e32516fffbebc|c7e16351609c8e8a04bb5d57990e9489,329,2030
9008,5d144865988609f08fc58d3a231c7f7d,a35b1f092c0cb052dacb2d38b2b6c2fd|c870fce876961ad82399c0770ee6fba7|cfb097dc393b666215c1cce805f5fd3a|c6cecd8460ffebd5867ee70816c0580b|e100a4e3c77a4add91e0d8afe268cbd6|ee0f298ede640bc594b434cb10ba3e1b|2d7a8db8f324de3b391cc885c6ee8717|db95246c41f5b430470419883184dbd2|cd33486c32b6a56aa7160895725146e5|d5537d825f35547c06f83acccac9fd2f,639,2029
9011,24cc7f0bca4cb3ebae48c0978ddf7147,c089fd837f29f60c85555a2e471a42d3|be5293c0c9427ba31ac4e12505a80167|4d47c85d1ef159b34af9b1b3516b5ec0|6f7265c1386c0dba409a59871b3a1757|5e0c1810515ae75a9f1d2e474b471d0e|dafdf789fb199f502af37037bbee8598|c9d9defbd2ce05d7ed5489b58879acb8|5e65d0cee2b3ce26c578246595727a48|763f4f6a25a1075553f9f9b0aa79254f|86b795e5b5f1fe30cd01d217804d821c,27,2030
9017,5c4f43494a7fd09162707db51bbd8bc7,f429d65672945fedfb2def95cdae0faf|41349cd7ef4b6b28f8b025fe59c123a5|ce9dabb1d132e5078c833dae4989e839|4d95b6109ad2807095ebab31433fef0e|66a5bd3cae25d8110f28c901d5156776|e2249fcb8c5c239806cb4400e8000f58|c6788fdd1375e25ea5c5393d4819c7ea|e517ac5fe8354bf5c03ecfa73ecc62cc|3a20ad42538191edb44f72aeb2189f87|8a12926f83ba4ebf32a1d9ade0b66f66,200|284,2025
9019,c0fd05ed2bebc78a7cc4557759704bf7,901ec31f89f334bc2facceaa29cc7abc|a2eeac351d29ef639b8eb89c93d1763a|bbff12ef45f31324217b689a9fe01fb3|6a8e7beae7785947947d266fa0ac23d8|083207c1583e584abc7d8dec18b2eac1|e88826feced138ebfb5f26a4648dbc4b|79956a34c55761323ca3de0453fb1e06|e0eb7758b19732705e7549f403b0b08e|bba57075a9561afe8066fbffa22ff0e5|61093270b35610a65acea0e8a893a702,1838,2022
9023,3d460e8a6eeef681faa30fd4030f36b6,fcee700e1e8af2b92051fdbc9cb4e1ca|b16c3e2c4447e45919d97f568a98c61e|c6cecd8460ffebd5867ee70816c0580b|770dd6242d4e259aadfdd062b01d1194|4eef4c3843277ba09ec5da844dcbe358|10d4d962cf9bddd6e250da95079df74a|da1803ed2ad613ea6a73ff460c7f9818|083207c1583e584abc7d8dec18b2eac1|26a0e00853b9e601d6527c3a3675314e|ecfcf7a62f9bad825d8df8b2ed11340e,1357|1962,2019
