user_id_hash,purchase_timestamp,purchased_artwork_ids_hash
16dddddefc4ca290ed0c5e4955e79c69,6211,['170b3be4e33365bef33cc054d30ed599']
b071193e22cdcdb058ef8ba8b7ccea57,6212,"['31d9fd4b912f43cbfc1f60a7a3337b0c', 'f9f3650808c5e1aa82192ec8cc68ded0']"
8ca122e0036dac7cbd086353e8bf576d,6213,['fc761ee253b905c0052279e0ca04f6f7']
1f032ee8d9acba4041a61aa913ded00c,6214,['b8070544781850da48a58905b747b2ed']
d75ccb7f51bdbc36996be89b1d8e74ac,6215,['2b36e82f03abf0c26e990419dd505189']
e25f5984767d838b7a5c9a8567b7298a,6216,['84698543c12ff7f874728fe1f52ae670']
eb8dc11e2496e9c1fb7e565bf50f1bcd,6217,['5416e3c1d8501689bc9d9d4736c30c30']
002dc725ee583da01a00c4031552064c,6218,['1a2e024de450424afc4d8f7c1f049dde']
21a6c6478e028f0285cc217aab2176a6,6219,['81b470fbd29606f7b74f6af181ddea3c']
f07767caaa56a483ff1cc9bdea1f1934,6220,['bed6a7e07089a0ddeafb2de1e025a4d6']
0ca549b7eb821b6747e34e2da87b0945,6221,['fb80d4018f9abb2062ccad5ef24426b8']
35f187ff60f8515a0c0dd834367e334e,6222,['637010752e8ee1b8321f1162df6827e2']
6d868e86fe082a3ad8cc19f9851c642a,6223,['482ef22a0509fb5b392f550c2efd7edb']
fab25cf58d99cfcaf2e8032e385c9370,6224,['d3b6bfe1807221ef39de2183ec155737']
717e7badaa4baf4f40f7f2e4f03435f9,6225,"['177069441e2784ec51a8b23ce340613c', 'a9357cb1e9a1a64ee9923db77139c7cb', '23974cf37c02523600162c9d0644a9d1', 'b7f1e0d566a252434d287bf58f2c3090', '9c1cee57892a1a43af0f925ddc80951d']"
c218c3afce6cdcdf26b61818c0ce4e48,6226,['121c47ba0044ca2374edf60a943f970a']
6f4e36fdcac8c1243ba7e399a4887ff8,6228,['e980e6e123626a3d22099369edd17ed0']
153dd0ff19932803fd837cff36c395e0,6229,"['6dbd32be70692006c4f50ff56b535eb6', 'a53c6c78bf758e909eb0c42e51385857', 'c89005a1ae6dfb94407bdf8d65fd19ca']"
5854bfac79e876de83901fd19293f008,6230,['f5524c53098f45cbde0aa0b960ff305e']
3e5135c2202fb38789f4e4a82d845913,6231,['e2ea918d1ec2c1d34913742aa12c0d66']
8ccacdbbde3aa6c09543cbcfd0abf42f,6232,['bee4b4c1370c6196c52551e9b729f7a8']
bed8b11e80cf75a72b1d307715733349,6233,['7fd7635027f1148c6564979d7cd09db8']
1bb682fdc4e94aeccbc44421196152d7,6235,['0ae83087a3d094eb34069c856a15c480']
f67aa314e78ebb058b301d1fbb5aed20,6236,['7e1f9081d27ce5cef7c04b968b0b7866']
d66962cb897b97253ab9cb139b7d2c91,6237,['8e2be3183a706d699526058fed4d1678']
c37d1b47d9e7dbd48dab56305542448f,6238,"['2e434ba445024567dc53fab905c84974', 'aa27ee786e01d511ae60b50961db4aaa']"
7fbadac9855864a5c1ec1763b9a6711b,6239,['a6b95a513f4f1acf88472bc1bdd5f776']
2c9093158e50dd7d4e6abcf4e1d85e6a,6241,['c661bace707a5cd12d5e108ccfee5b3f']
b799ee6c564599a67fe1c355392b35a2,6242,['ca1c4566a99c1ec125b3f2e9641093a8']
6715e47426f875e2f5d02bd4a6d7cf51,6243,['4bd939d45edd5d544374f871acb04d78']
8ca122e0036dac7cbd086353e8bf576d,6244,"['2f14baa62a12654a24a0e3af118c138c', '6b92651f9557306b0206beaeaaaa4ce2', '4bdaf26aa048edc7163634345ceeaa22']"
d97e779b7abfa1b32dc02a56d3441ea5,6245,['d3f668a9db0e2412d271cf1227ba1873']
dd80c13f540893c501497d53cb80cd51,6246,['7ad11ff43250f46f79cdc6e5757c1ae9']
9ae6bb38ecf99b2c2c0cb9e3145a0184,6247,['32a3372afe0a2c505ecb581a38dae25c']
2006294665101aadba1de908ae0c7d24,6248,['4e369cc7ddf4b6e6cabbcec1f1e3ac01']
1af7785c269c5015634046692b3b499f,6249,['f31be87c49c1b34959232325e8531172']
1af7785c269c5015634046692b3b499f,6250,['7f74d0f9409ae6c59bfa30e4bd612ebb']
3fe5cec1e5e8c18526c79813c800e8b9,6251,['76a83727ad5754bdcc5cefcd48b175d8']
d97e779b7abfa1b32dc02a56d3441ea5,6252,['c062f3cbe5a43c8053ef8d6ce2720e9e']
bd84b707a5bd79d7acf7df3950faf9ff,6253,['42870c21e854a765bd8d713c1b51bc9d']
ace74db6a3b22d8b1030f6eb5fdc3542,6254,['2ebbda3b27dc0ca004edd7a9aad76c59']
9ae6bb38ecf99b2c2c0cb9e3145a0184,6255,['a61369e489a4885848fca7e6bab19940']
5803f175d502f8b894dfac5ac856ff52,6256,"['5b8381adcc1a2b9dc4c326c5bd3d82bd', 'c370d92aea40f499a177548d4a24790e', '53d1baa034d72c2d44be59cc09b4e68b']"
50b9028a19e0a6b8498abdf21cfc0b1d,6257,['601a656963489ae7d96897c82c4683ce']
0974c6fe0a8a49789fdc0b004e997716,6258,['3120857f207d73d0151589e9f08d6d81']
75a64188c6819012131cf97d1413ed70,6259,['170cba97b99af21e4af61c9822d8020f']
22c1c7b1acffea76a9852005db8c89ec,6260,['38f5147ecfc75be2d601de561c8c1ab2']
46e454bd5af9fcdf51053e548e5b89cd,6261,['c981810256b78bd418399e3747fbf559']
ecd05e784fadb9697b38b2ad64c03d8f,6263,['c870fce876961ad82399c0770ee6fba7']
8fe4e575b44346ffc22820fa5507c879,6264,['f069264cef2b181d493beb7eb82c17f7']
e8dcea069a34c23dc1bcc020f010909f,6265,"['138d78aef7997017b189d50562fe825e', 'ab064c681ec51e9ed33aaa0e4a41dc78']"
0987e4139af5f7bfe7be8516b82b2b15,6266,['cf6765cee62cb56af9ae990aaa6b0264']
aecf1c33777e8e6248fa255a2c7ceebd,6267,['9696e0a76a1d0bd467526a56c3e06118']
ee356d109f39c56014398eb15b10fa3f,6268,"['19415310a243444bbc9054ea4a2aba93', '3165c6431eb2779caab8025fa6a2a3d5']"
7ad6745f3bbd4381a711599703623c88,6269,['19a17959b2c5cea038cdebdc435776ba']
7ad6745f3bbd4381a711599703623c88,6270,"['84cf22a5844ce0bac5b53e94b83b95e9', '2dbc09c0de3f41daeb3ed9c498fbff5b', 'e3da26d4449e8c875819869d9dd6123f']"
6c10c5d8df9e7ca35e347849134883a7,6271,['ac660a0050c5f43d8778685318bdbc28']
651f863c1234cdbb7f83440430a2c227,6272,['1dfbaa3289b1d0a459e99cdde463a33d']
a2644ad88178d86239812a67e7e65447,6273,"['972a08c7f4a5d01b2df1ca0da899918f', '8b2f3b24f939f042823023544a962691']"
98bdb0458099838ac520fffe12016ded,6274,['8190f328f66f457a115d4878dd69deb1']
5d6c467626c303d25f39b072a7794bd4,6276,"['6fbc86dd705cba83649a67d0dc6362cc', '60ccb62d37ecbb5fa7b404c2ddeccaf1']"
3c8d9422b1d6b54322cdbbe8c7663d7b,6277,['d807a1f566ea6368d2a551be264c0c83']
3d0083f7b9e798e796059d2da0aacd12,6278,['d34496c7ff95f2d9733aaa95fac088bc']
7a9161ffc02bb7486841a1b112588894,6279,['e4ac536e11ce576315abe08654390f19']
e9bfc9826e3cb04c39abfa81422d28cb,6280,['12231eec2fb255568e3b03e4685ef5b9']
c68107b65badc1693cb2f8d48dfb4fa1,6281,['fdd6c04da0fa63cab666e9d40a78014f']
16864034e0375b7f03a1c3b1ba5d3dec,6282,['4bfba2d9e17960815fab67d461f05c04']
5bd8c47c4d55daaacb1691f80cdd4d21,6283,['d5101594d7fd532abc1dfbab66ddb85c']
8a14b5147339832fceb70a9fdef2a639,6284,['ddb42a7394615b4a83415df042fb96a2']
07c1ad406e88f7f8f2101709137780a9,6285,['ffc91c8e3106a619d3efdac9a89a0a14']
470884784dc023ca3f7ed375ccfe7d2e,6287,['a43a91d2f6df65c0ea3e4d990c54dcb6']
e71885c5f608b030861b0013a928fde9,6288,['987983dce65f2bd4d5d28637b170016b']
b1bfa009035beab4f46b87e45faa5b7e,6289,['416ccbebda617151cb8d26e2e9880730']
aaa17ed2e6da7f667f0fcf1b97b64f9f,6290,['ab2b80b3512256934457ff5ef7693643']
f96172114784db85deb27cbb8976c2ca,6291,['2cc56b10f08de0aa2924b60b0fc4a2ba']
d723faa780555fe8435941b30656f989,6292,['3cb5197675352f4904caa4b21a3b8c0e']
c877d9902b697d79f023e1688a328f26,6294,"['66289722529ad6d88aebb22e1e130f53', '066f853df8eed23d2837049c1090c80d', '25b9a8e62d4262c1bf43143bce61118f']"
58a33d5fb7eca373eca608c527dc58c8,6296,"['753926bfd7c5ff8775cefc88970d64d9', '05688b2f7b54cb2560293202973d0532', '929ce8bc637dbf0c3aafba6274bc2cef', '46950f030a3c902665c17a5923908e54', '28c8c83d6c50dd506a60d91978aed01f', 'db080ef3f77becc3132fc9a0f3a07787']"
ed4a2fbc1a0c9538d3dcd35c507ac0da,6298,['d2ed3c054f47bfdb375011333ccf809a']
5d3df663e9a4be567b365bf60f910d4e,6299,['0fb98286e510c91eb4bd5fc1bad58ef3']
3ab4069922b6460688e9a09d44096c5a,6300,['416b53925c32e8567797538db7dad6e5']
955f6dbefc8eec9d77e1ea4fbe79231a,6302,['618855c6ba6e44bb271f5d91150c34af']
4568436da1ac14aa6b6304fdb2f9d268,6303,['c28ac09acc276f94efdece83eff6b49d']
7d2060bd3bf6c66db97e4eaebcc2c704,6307,"['a573ae299f5c5fb025aaeab80df879bb', 'a337bf786ae727c0817137d1e52af6b9']"
edd0b07fd85ffd74dabf02d59207d76d,6308,['4d1d8e3d6b4e5911da5752265eb60545']
192cd42005c39cdb7fe9748e1fcc67bc,6314,"['a65813f19097b2035264213e26126af0', '95948f8b58a460a14328f4e45e0213cc']"
28f9683d760b3e5495f432914d16967c,6316,['5c6373e88ce0fc0fa6776b300253f6fd']
a17b0311bccc2931c2a708fc0bbdf6bb,6318,['0a78735b45f47cce06c0548ccb1e18d1']
40a3a5f781c46f436b438594a687e436,6319,['7d07a86463b839f7afddd21f6ff53bdf']
a7f7ababce093a54ca20f2eca905a370,6320,['2594f8686b711db4fa116241768ae3d1']
1fde58ec043c87bb85ddf26f7d22d2f4,6321,['143ec13ff62914afe349dec99fd673ad']
f21d975337ba6e2c7921eb6fe34ff62a,6323,['77f7ef83a99640a7a66adfcc72139e49']
18bccb886661083d10ec85a3e57e1e09,6325,['bda9ad74302940bd32d2134268400a69']
0535edb59f8f229eec1c278fd56cbb9c,6326,['2e1c5f03a6d79532023243f7d0311c4a']
cfa6ab621c806f294a7da717aad9ad1a,6328,"['33e94a0e9d343c4e71dfd2a5fa9ae920', '3b4801de2611436e7ed98cfd9f558f53', '5089d7b23c5381e76707fa14baa6fd03', '7aa2287b888555b619b6921a254e7190']"
ba3cd7476ffeef656d3eda7caa975e5b,6329,['3728bbcec8decc39472eb0f6aa763372']
be93f9d3f4e798a587d9319c23467a69,6330,['f95e33a2c930d4b5996d4b413ababacd']
ee6f516235ddfc3ac4a01826d02af4be,6331,['e8ec4f29cb4ced8e2cc15d16d75d7889']
349a399d4dbca048574b8b8a957ced50,6333,['8a547f24ec82b93d430007f5ce771844']
c4f51cef53691e6091401573809ced83,6334,"['7fbda5ac44d7ae4904854ee1942295b8', 'f6501677e59a3e670a0cfdc1e0d33430']"
5a1c5a2c95d70f1fe446a777b912e3ca,6335,['8833934143d7ed841c98ca699784ae10']
cb592499ac47251ad105fd5ebd98d420,6336,"['6abf60abe989158ab7dc9f0d15092ebe', 'c2451a924de00f5d2d7d56f4b8a982c2']"
4fdd5dfaba899452d99b9c25acb2a46e,6337,['0638cc4e65f8096917bdc7223033714e']
3ebf282b4a31d3d4358a7c09d0641057,6338,['af601e50a4be77a76d803fff77d729de']
01b84141b2571d7959eff3c00c685f85,6339,['adc958c76a861e7fd1d8b46d15e21f27']
8a18641c72762e2fd723e2401e7a7b54,6340,['6c76ba216f3ae7f13c74db0b0024ee3a']
8a18641c72762e2fd723e2401e7a7b54,6341,"['dc5c9fa59537cff193ef964da257fb0a', 'bb8fe17afcd2b8a8700155b79980a7d9', '0542d8df8e6dcbb84d000184e9c48414']"
f88a11af389b29f077aa4c69a0e526fe,6342,['b4ccb2f69b5cc7530846c6c15e6a5503']
4ec021c9f4b583f3f403d3d232531d7c,6343,['a49e89edcc52fad5f718e1e4df98269e']
8b061a05b1734211dd19c5e339fd887c,6344,['c0e5ebb2bf72c8e393d2c727bec98c89']
9ae6bb38ecf99b2c2c0cb9e3145a0184,6345,['5cbfccd18a603d379059be3110f3657d']
79e1e09ef31b3c4fcbc9d61544dcde23,6346,['ba673058f4c5a55e443cf8fdbe6e0738']
83c1787bb365ba2f4250ebd00ceb0b51,6347,['04ef57f0dfe39a91fc54b16db594bb4d']
701ebda7d5291b11a1f4295a6123b2a0,6348,['40f8b152e24593823935645865198f94']
c88977ba8160116721bc73600202b972,6349,['0ed3cc8346b6092a2d59be05bf0b6f71']
33d60652f07dc8398754badf051b652d,6350,['8f0adbe4da263dd8bdcc488c39d34ce8']
12e005aa854210acec9716bfc503d97e,6351,['f555b1dc44fa122d97497b1411fc7d23']
e8b53faecbe8d6ace9fe43f80bbdaed8,6352,['d7a7ba7987cfbf9a05d880ac3d2daf6a']
e21a3a90fcdccbd0c85fef1728da1cd1,6353,['c9dae35a3d31a633638ef9b1413c0ac1']
74b5e923f3f6a5184a3092e57ca94f75,6354,['d200d5711ceee260a1f9f11255bb36db']
ec529e10512412d67c67922f7232c85c,6355,['50787409cb80c4f368b61412cdca1888']
42f4f7e6781bedbb6637098bc0d4fd17,6357,"['f1ec68d6b209628bca261a36f7f2ab8d', 'e9f655b0d3131a7aa203466ed7ee3531']"
15e1a51d8e9ea17f59baff2c56403d0a,6359,['c7b84db3a4871bcc2f9ab5a48c453765']
356976b457949f0cadeaf0dfc9d116a4,6360,['cc274ab6eaeb9b49f2662cc632ad596e']
ea4df88fd361a72bd921091d4105d97c,6361,['ea79391b43dc4ee08806f0036d10af6b']
60071bc6cbcd2e3f819df7d4d0de1e44,6362,['aa4ffd0fbe926316f1b499ae4f0dbc94']
96f6ccfc02defc81906621be0e6d6727,6363,['fcac18ae7c0087b61d9f9a006a588998']
2c40a3d496d4e290306db3c70848df16,6364,['670022e8137da29fb1df72197e6d83fc']
ea9bae181915781cc1ea3ab66b04fb39,6365,['906d0d72a351813385657d4d9e1ff458']
9db7b6e60b876002caf86c943ac6a9dd,6366,['c91d98edb8d19d3be2384d8be5663193']
31b0a6938cfa181bf777775825b7f08a,6367,['4b45d013e14ee7d7f850638601700f5d']
71cbc2796cfbef0f405ef341c411afd2,6368,['b3a84febf19a605ec2a2b816fceaa4d4']
eb76eea3b1a69cf78af3e69b91406d58,6369,['e8afa93c7164092cd09095533609f0fb']
d7e181e174e01a6be941202c039d9915,6370,['1651bdcce171d9e1649fb5c4f067495d']
61343b4f58820a06e73b1f7ace5b7f7f,6371,['e5f8e8e1fd038da684089695a8232d37']
42a7a13f4f622183ab901b3bab36b71a,6372,['1cb10a18685e98c5316c42cf6e1b64e2']
7e2179ce93ad09f50c780d38953eff87,6373,['8fc34d53dca4e8ab6000fcd049edf1e9']
fdb4b6c0af9bd25c23c607edab30596f,6374,['82429e6a95f314965c3847a0ca14c7d7']
2acb80447adacd7c48aed5127660643e,6375,['bcd38a0aa90130cb5b71cf5883bdee48']
e1e1a69aa5871973082028492101f119,6376,['79bc01d0e0dbe8032f92005f95adab0c']
0b85a3ba0f3dcc547859b01d0654f730,6377,['857fc0da6ca685d39d514e5cc1ed3a65']
d740ac9d991e8a97442833380338b36f,6378,['c11bb3385e00cde35c34f90e1ccad1a0']
91c20a237b4a444f16bf1997855d8ad0,6379,"['51d43b1ec26591a7cde6978d8a368894', 'eb3c27c8b96f5276b77989d607d18ee3']"
f58166a32d40fde21ca1d2edc840532b,6380,['471b22260860135d5d3cff77611478bd']
dec816c84b320a3d4c887f430356cc12,6382,['4eef4a857fabb99539e88c677277c1a0']
6319f7c315667b213050c9329d9417d8,6383,['7a1619b9a5c8d912fa4b80304ef95974']
1b95c0e6f4da8476099f110e7dd2e366,6384,"['0db463c2e505cb7a673c713902a71c99', 'f8ad4fc49d09aafa7409469a6b248744', '7ea641e27f683b39e9c6c9e47984fe84']"
65a6ae421fbcbe5015143598c6da5bec,6385,['980bb55c7a7fec6ccdcd6cb77a142628']
74733877fe7a618a68573a8a92a73cfb,6388,['892a4afc8f638b73c482fb98b91ef2f9']
d92ee10e1f839845890fe78811fabb5b,6390,['24834583f427ae7ba85564e6e870c765']
196519864309ab9d2bceeb3e3fb9e2d2,6393,['2b233759bda1d13c7e6ea099ed33a31e']
fbec0e883077c60b1490fec77703515a,6397,['11c8d29227bf7f4825594e4b4cd465de']
e16a6a2c75760bd2192ddd789d2bb744,6398,['97dc9f30cc95b89d11bb5359bbae5385']
d1f275ff57fcf60f6293667826d9f018,6399,['3bedfd3fa5db63ba2db4bbf01de22a20']
abaa567c0ccc65cfd10d3c4d883a0a2d,6400,['eca8d200c21e53d5825ea0f70f94fd2b']
7136745988b1fcd19dfb40285c1fc787,6401,['ab5a5a07f20bc7d19c33ff8749b050e1']
a3571a605d2f83b8a3b2dccf153eb1b3,6403,['c6b245f8952001818796e84b9244b097']
35afdacfb34ec0583a95a88717ad632e,6407,['3676178d8283164cfe6256f680ed179b']
9cc57933e200034cf4ca2898919eb7d0,6408,['47248bcb111b4a56d033a36903bb3dd8']
50fc3e4e4d601af96a706a5df081fe12,6409,['9d070d502bf7f228c47c3c4bea4a9deb']
fd24c9c82ed1a2e556731b63e3d188ae,6411,"['df6553bc41127b8937a7dad596322a9f', 'a875a843b8b1405d6990be66b3083178', 'e3c7bc4c670bef1c12e282e6651bb036']"
ca65d6e4384d6a75412942bf805bbaa8,6413,['93b8a784d6140c011ee5b679ca497763']
fdc939664f4f0c085107b3802d7dda62,6414,['b812d4eaf102021ba5c71aa324f1d28f']
d1f275ff57fcf60f6293667826d9f018,6415,['8ee15f65fac424e98bfe751883d8035d']
1a6d9234d523132fee417a1ad813191f,6416,['3416561e049b80880331588e04daa817']
bb852aa5a78a2ac4d3dd7a049c0de3ee,6418,"['688d142944ff37137cbbc5f74f37592c', 'c97ac9250eb1dd298ae17b94243c2082', '6c5fe0af372676d1a8bd7fec0109be76', 'c3aa4b6787134498493ec30926bdb03b']"
5f081e3c10fdf69aa9307303f40b1e0b,6419,['f940af3fe45841434368d3da59679270']
ed82e393bc2b2e2d4650fec5958a1164,6429,['7043230860ae2cdfaab1cddd350c4006']
1f5605eebc84988293c0bd548e0294f2,6430,['78ff2e6e0605a341949867523102abb8']
809a5b57a01984ff55c0a1a88487c479,6431,['cc3b9fa8bd8b0b3f8ed3716e755531f5']
6c99ff90eada4b466e6578ffcd58418d,6432,['81eb2efe4d3f91fd45dc6a2ee49a6d87']
73bd912a0aebb0a3b8384fa8cc709306,6433,['3e758238ab77db6b47fa468527fc4bd6']
118ff8efd36aa5c0163de4aaa1c3c877,6436,['90eb43a94e5a2da230b4f1b8e8c8fb74']
047a40ec25f07a3b2bf44012c1aad7fa,6440,['1c4e7bae6f45d1d9e00d2c1faabac329']
2450fd79c98337e2a40a47fa46b9cbfd,6447,['158e375830385008d8b496ca1bca6f90']
8c7a319e5c542df63e3a19777a4b5486,6448,"['96181e663920d2c8ce61731ff31272ed', 'cebb4e257b92f925157a6789bac36ebc', '7df567e27852fb84ca60cf145ffc9c48']"
64f2a326a3a0db310be024c4084f9e01,6450,['2d8d8605286a31dcf59b2daa7354ad81']
37226eb151907deb998c651471bc0607,6458,['42427b6aa3118043f01f418d4af96314']
09203e90b39154b31ce9810959a89af7,6465,['b99317eaa4268142de158b70018eb5b6']
ee6f516235ddfc3ac4a01826d02af4be,6468,['f69c58a1cc7f936b9d218aef1078ef92']
f46a964b7d1482b42deb8ccdd9d4ce99,6471,['f866f1168637656239c36c49950e9fe6']
f46a964b7d1482b42deb8ccdd9d4ce99,6472,['14374a4362d8f94a9da9913c1f9cadf3']
b508cf034b4aada9e0d123bfda7517e4,6473,['1aa22bcebde2a606ecdb44c9e8ab30b7']
9ae6bb38ecf99b2c2c0cb9e3145a0184,6477,['249bb845fbec484ff2e7f4de225648cd']
fd24c9c82ed1a2e556731b63e3d188ae,6478,"['f806a0e0f5c7d04dcafbf94cd5bb4474', 'bad1e923eae9a1c1503cd342ef2f16c3', 'aa0a9422e207ac4c503cad8949a56e85']"
d3368b941fe8ac0bf7bf4ca614ea0985,6479,['8d20487799f5c4c7ab7de66859bcf18b']
6160830c9b945e8a301d25bc6c1ae1f2,6485,['58ec3462cd1bb6267c33035d3d474656']
4116fdc3d55424adea48d129649f1f08,6486,['5836c5ce5b6bd0243cc577c7d18587c3']
c33aa1048942374ba655c7e8cd0a11a8,6491,['46ac4ea6df5ac7512f009b440051c672']
fcff940e42ff990e19f88666da9de710,6494,['73cc51bcaa4058ecf288d7c6daba2459']
b719ceadfd1515cd752c1576de0dc496,6501,['df0c5750f6685335b1876b79d6b81973']
3501227dd30ada22138610df0bea81d0,6506,['77a40b41ca1166a0ebc52055fdba9399']
e234d568d14f374cd4a8a9febf1e640d,6509,['150eef3df1356e2736b464e96ad7a759']
c4fcb87b69f746e196a58a1689e5da9d,6510,['2e68998c57507d8ae12e6d3227a492f8']
5b201927bed6cc9c18fa6d1ec34d3151,6511,['3d7a3ae36e678a5b0c3ace22dc9a6deb']
b98845d6e9eed2774054080e5b25ce03,6515,"['3dfd0bc2c12d279618bb65ca5c1b125e', 'd6c2852989f7220093bc040e43f03743']"
e9bfc9826e3cb04c39abfa81422d28cb,6516,['7f0e06b6faefe1d1a07cc54ddbb300ad']
f5f243668c24bc7e5d1b2e308213a5f8,6520,['50cdc017d0a85d053ff69e4600571b88']
fe19e0cdae9d711ce5bdd3553f21d03a,6521,['ae2b8ea4b4e53acc1884ea0551b7e171']
9fe802500e8bcdd29f4e5fa465a69ce0,6527,['70364785bfab9faae3df10bc40689319']
4c70bdfbf106b638efff6ea960481176,6541,"['4a0c5731e6fd2bf7f527434391449efc', '1fbb08178475fb41a0784f2d021a30ae']"
fd24c9c82ed1a2e556731b63e3d188ae,6543,"['618a401dc221f7a55620e98a53a08ee9', '05e6239b3fa5e39673194738a5397291']"
f72d0c972226f04c2f414dedb8f31043,6546,['1cc53757aacc22dfd66c75ec4a22da23']
4c2ceea7cddbe5360f4125ad41b92427,6547,['4ad38ebb7ba7cec815cae22b7667c103']
aca627a46f5e613298500b14d06fdc0d,6548,['f4e4517746452ea299d85e33a0af64a7']
41d92b25bade68a4183ce11b41c2f05b,6551,"['779a1a396f2b78738a2325a568ab19f4', 'ad32aab97b9b63c32cbfee466007a680', '9a58e85ddc4a88dc7e2789fd9d04ba1c', 'cdb53214b9c6582b1b64bd615d933340', '25c455cdbdb6a07f19080b5906edeb00', 'ea401e060207433ceb45c8943bdab7b4']"
78cb6dbcb7ff9573360fdd8377aec043,6552,['69c45d727bf762af44199deeda5434df']
f54e64ec4ae84c1c4dc4e9576a835361,6553,['42e315cc86337a0b7d33687da6588017']
33dee4986f975507ea3917b211a06196,6554,['00546d8a2ce50653fb2f1501a101c547']
e6eb18c0308cca20bac0bbf3d417b62e,6556,['ea79391b43dc4ee08806f0036d10af6b']
55bf41851181ea90bf90b69b3a7f6280,6559,['f3f7194bc41949b96f589abe18aaef95']
59873456b23ae95dee0abdc882710bed,6560,['b04198fdea6314696020edb1e0fd6c8b']
f92eb30d26be2ce55c1c60ff290e4018,6561,['c740a69ab7e1e90887426b8af6a7e34b']
6f0bc0085ec33bfb46dbe20c77ba39bf,6563,['061087d7f04af47ac11681c22cec45ab']
c4cc87824edbe332e3be948d8da4b854,6565,['713ffb319d0e1a568cb73dbd762f2d3d']
6d6f712471aa3bd97761e87c3e08839d,6566,"['6138e97616ff85d1cebbec00c59ddad1', 'b59bc5b18a0801182407bd0df6fc0735', '80d1e8010edb90ed38a9e09799728c1d']"
e93e8bf399cd1327f127575a4e4f8bf3,6588,"['fe158df6ffb294514df3fd0d71598013', 'a7f69d4f643d8eeb4ba893a0ce8e27c2', '4327c464b8608850a64a3619c36be36d']"
8ec55dc748e9511bf3983ea8c4a77c5d,6589,"['7d1170709d8878b8bd333c08985a434d', 'e205fb3a12cb53425275ab3898401e90', 'b3a69c52bd20fb676f8acbdb0c31f6f2', '1011e6dcba4f471321a7cb7344d296a6', '2c99f24615832279ff616804e9542185']"
c88dc840b266b8487890030241ba1408,6590,['862ed46095db97b9dba4d128dae82e06']
b115544d161ae5edbbd1ac307ff2ad68,6602,['a4c1fc668de28e4cb2d7f01a47d45174']
6f0bc0085ec33bfb46dbe20c77ba39bf,6604,['1048f312ad1372bf09b22aa576f82b17']
e9bfc9826e3cb04c39abfa81422d28cb,6607,['d8f65cfb724747600ea7eb9081a564f1']
3b01c2a201d289b8127c5bac68290c23,6609,['3b1095965f98e21205381e4b04e64d3a']
b5ac26a2397ed7ac01961e1b4cc9123b,6610,['a258a49f9316580fe19cbd3595e99f8b']
04739b897852a86245559a645c4fa2fd,6611,['d65177a165fca996a3c58525d7f3a57c']
25750375fe9eae937f0bfcba2d210586,6615,['c80c75957e73e2a5519106c21c222388']
2ba883abd307670ed39fe69e7b9ee717,6616,['f0c407f9fea327fe22959367605602db']
0678c1c78160621861b2feb7e321a9cb,6617,['91c859443494bc74657fef7980bebc69']
e5073fd4b60943169621883f37293edf,6619,['28fa564537b4f7b9b8dc05ce99b9516a']
840d4d715f1e218290c2d3a4595128e3,6628,['306f2d7d9dc6428c8d0101d5ebe8341a']
6aa9ce85eaa9a608f895782a103cca8e,6632,"['5b1d605e3b67a07bdcde1c64ae0d6c7a', 'f2a8b39aad755c5658969947b7bc4b52']"
35af34fa494a1d6e96d8ef3e05bfade8,6636,['adcd903381f085a4971603cc59aab194']
6f0bc0085ec33bfb46dbe20c77ba39bf,6637,['cb42f0ec198e47943ceabf2eb3d49c09']
6ddd4cf41af4fad588f6aa002d9dad5e,6641,"['e34a6fea554657bb9814d994eb8b9de4', '6555ba664ee0606beabb28a6ffebd77e', '44067ca989abe15e0b5b6c2ba0fa6517']"
8449a9395784b48c4d85c4987cde47a6,6650,['be7f60856f17a5762634f7bd6ec1745d']
76f476c5f101bc25712166c63fded99e,6654,['596ad4ce3c8f8cdaccfac1066fb79fc1']
0c43eb25f2bef70656b7249f1e6a1dde,6655,"['6ccceebeea63191074a6c7986a20375e', '19e44aa6e5e06bd716f38efe41269656', 'ccd5143504cff3de6e2259fe5fcf16d9']"
8449a9395784b48c4d85c4987cde47a6,6662,['b7d0735893116e85ccff335acf6a4f35']
3e0b1465b8e75c8930aff398f19a174b,6663,['e8fc0fb80ac29729544c1d77646b4b47']
b98845d6e9eed2774054080e5b25ce03,6664,"['c0cca8dd74c6be85b97c2db0e755aebe', 'e88d7e916238780a6fb8899593607cc8']"
c5ba1836ef0069104d86c2acc7bd386b,6665,['f35131424e1d3a984acd508769f9cd83']
8002ab334842cf04eefe0f0711a3db17,6666,['950633a559f07122a94820fbf7c5c176']
4f1da3f2d1f52434d1521a5f89a2c482,6667,['050e1d86797896184893e49e03a25ce7']
78cb6dbcb7ff9573360fdd8377aec043,6668,['7db7be9d5a10e731a0ba8273d9bdabdb']
fd24c9c82ed1a2e556731b63e3d188ae,6669,"['773b2211cca558dfdf7be79fbc43894a', 'd1a8831019a62732bfca688ec6f4a65e', 'b953abb5bf9525fc196dde00c80b8139']"
4e795d34b3b76285e0e76e00d0063e06,6671,['73ba3d00d0e604ba8fc7cd3a250f484a']
4769cf49b0dc18d16fcdb9e70eb4cf66,6672,['dff4a66f9b5be74961237894298e5825']
33800718010d098ae22ffa065f78ed80,6677,['24ec7ec5422686d1659cacb5572f4012']
